timestamp,date_str,time_str,hour_of_day,arrivals_last_hour,departures_last_hour,ambulance_arrivals,waiting_patients,patients_in_treatment,admitted_patients_boarding,md_count,nurse_count,clerk_count,bed_occupancy_pct,bed_saturation_index,longest_wait_time_min
2025-11-11 03:00:00,2025-11-11,03:00,3,2,6,0,0,16,4,4,4,2,40.0,0.48,0
2025-11-11 04:00:00,2025-11-11,04:00,4,2,2,0,2,15,3,4,6,2,37.5,0.45,17
2025-11-11 05:00:00,2025-11-11,05:00,5,5,6,1,3,17,5,4,4,2,42.5,0.51,29
2025-11-11 06:00:00,2025-11-11,06:00,6,4,4,0,3,15,3,4,4,2,37.5,0.45,34
2025-11-11 07:00:00,2025-11-11,07:00,7,13,14,0,0,40,10,7,12,4,100.0,1.2,0
2025-11-11 08:00:00,2025-11-11,08:00,8,16,12,0,13,52,7,7,12,4,130.0,1.56,150
2025-11-11 09:00:00,2025-11-11,09:00,9,18,19,2,0,52,7,8,11,4,130.0,1.56,0
2025-11-11 10:00:00,2025-11-11,10:00,10,18,12,6,14,54,9,7,12,4,135.0,1.62,114
2025-11-11 11:00:00,2025-11-11,11:00,11,19,16,5,11,57,12,8,12,4,142.5,1.71,88
2025-11-11 12:00:00,2025-11-11,12:00,12,16,11,5,10,60,15,7,12,4,150.0,1.8,105
2025-11-11 13:00:00,2025-11-11,13:00,13,16,11,1,11,58,13,7,12,4,145.0,1.74,103
2025-11-11 14:00:00,2025-11-11,14:00,14,10,13,1,0,60,15,8,10,4,150.0,1.8,0
2025-11-11 15:00:00,2025-11-11,15:00,15,22,13,3,18,53,8,9,15,5,132.5,1.59,190
2025-11-11 16:00:00,2025-11-11,16:00,16,19,15,2,11,53,8,9,14,5,132.5,1.59,117
2025-11-11 17:00:00,2025-11-11,17:00,17,18,20,3,0,60,15,10,15,5,150.0,1.8,0
2025-11-11 18:00:00,2025-11-11,18:00,18,10,14,3,0,54,9,10,14,5,135.0,1.62,0
2025-11-11 19:00:00,2025-11-11,19:00,19,18,19,6,2,56,11,10,15,5,140.0,1.68,20
2025-11-11 20:00:00,2025-11-11,20:00,20,16,18,1,0,50,5,10,15,5,125.0,1.5,0
2025-11-11 21:00:00,2025-11-11,21:00,21,18,15,3,7,60,15,10,13,5,150.0,1.8,76
2025-11-11 22:00:00,2025-11-11,22:00,22,16,21,0,0,55,10,10,13,5,137.5,1.65,0
2025-11-11 23:00:00,2025-11-11,23:00,23,10,4,2,15,42,12,3,6,2,105.0,1.26,168
2025-11-12 00:00:00,2025-11-12,00:00,0,15,8,1,17,42,12,4,4,2,105.0,1.26,188
2025-11-12 01:00:00,2025-11-12,01:00,1,6,9,2,0,45,15,4,6,2,112.5,1.35,0
2025-11-12 02:00:00,2025-11-12,02:00,2,4,4,0,4,16,4,4,4,2,40.0,0.48,43
2025-11-12 03:00:00,2025-11-12,03:00,3,2,3,0,3,14,2,3,6,2,35.0,0.42,28
2025-11-12 04:00:00,2025-11-12,04:00,4,4,4,1,4,13,1,4,6,2,32.5,0.39,42
2025-11-12 05:00:00,2025-11-12,05:00,5,2,5,0,0,15,3,4,5,2,37.5,0.45,0
2025-11-12 06:00:00,2025-11-12,06:00,6,4,6,0,0,16,4,3,6,2,40.0,0.48,0
2025-11-12 07:00:00,2025-11-12,07:00,7,8,12,2,0,45,15,7,11,4,112.5,1.35,0
2025-11-12 08:00:00,2025-11-12,08:00,8,22,11,0,25,59,14,7,11,4,147.5,1.77,242
2025-11-12 09:00:00,2025-11-12,09:00,9,13,11,3,7,53,8,8,11,4,132.5,1.59,76
2025-11-12 10:00:00,2025-11-12,10:00,10,22,12,4,22,59,14,8,12,4,147.5,1.77,245
2025-11-12 11:00:00,2025-11-12,11:00,11,13,18,0,0,55,10,8,10,4,137.5,1.65,0
2025-11-12 12:00:00,2025-11-12,12:00,12,16,19,0,0,53,8,8,11,4,132.5,1.59,0
2025-11-12 13:00:00,2025-11-12,13:00,13,22,14,6,17,59,14,8,10,4,147.5,1.77,156
2025-11-12 14:00:00,2025-11-12,14:00,14,7,5,2,6,55,10,7,12,4,137.5,1.65,61
2025-11-12 15:00:00,2025-11-12,15:00,15,18,17,5,7,53,8,10,15,5,132.5,1.59,76
2025-11-12 16:00:00,2025-11-12,16:00,16,19,18,2,3,56,11,10,15,5,140.0,1.68,29
2025-11-12 17:00:00,2025-11-12,17:00,17,10,14,3,0,51,6,9,14,5,127.5,1.53,0
2025-11-12 18:00:00,2025-11-12,18:00,18,9,9,2,3,55,10,9,14,5,137.5,1.65,24
2025-11-12 19:00:00,2025-11-12,19:00,19,10,8,2,6,52,7,9,15,5,130.0,1.56,48
2025-11-12 20:00:00,2025-11-12,20:00,20,12,13,1,0,52,7,10,15,5,130.0,1.56,0
2025-11-12 21:00:00,2025-11-12,21:00,21,15,17,5,1,59,14,10,15,5,147.5,1.77,8
2025-11-12 22:00:00,2025-11-12,22:00,22,22,14,2,21,54,9,9,15,5,135.0,1.62,251
2025-11-12 23:00:00,2025-11-12,23:00,23,10,4,0,12,45,15,3,6,2,112.5,1.35,98
2025-11-13 00:00:00,2025-11-13,00:00,0,6,9,1,0,43,13,4,4,2,107.5,1.29,0
2025-11-13 01:00:00,2025-11-13,01:00,1,6,4,0,4,35,5,4,4,2,87.5,1.05,40
2025-11-13 02:00:00,2025-11-13,02:00,2,6,6,1,4,16,4,4,6,2,40.0,0.48,42
2025-11-13 03:00:00,2025-11-13,03:00,3,2,0,0,4,15,3,4,5,2,37.5,0.45,47
2025-11-13 04:00:00,2025-11-13,04:00,4,4,4,1,2,15,3,4,4,2,37.5,0.45,16
2025-11-13 05:00:00,2025-11-13,05:00,5,3,6,1,0,17,5,3,6,2,42.5,0.51,0
2025-11-13 06:00:00,2025-11-13,06:00,6,2,4,0,0,14,2,4,5,2,35.0,0.42,0
2025-11-13 07:00:00,2025-11-13,07:00,7,14,12,2,9,36,6,8,11,4,90.0,1.08,92
2025-11-13 08:00:00,2025-11-13,08:00,8,15,15,1,3,56,11,8,10,4,140.0,1.68,24
2025-11-13 09:00:00,2025-11-13,09:00,9,22,12,7,25,53,8,8,10,4,132.5,1.59,268
2025-11-13 10:00:00,2025-11-13,10:00,10,21,19,1,5,53,8,8,12,4,132.5,1.59,58
2025-11-13 11:00:00,2025-11-13,11:00,11,21,14,5,14,59,14,8,10,4,147.5,1.77,126
2025-11-13 12:00:00,2025-11-13,12:00,12,12,10,1,9,54,9,8,12,4,135.0,1.62,80
2025-11-13 13:00:00,2025-11-13,13:00,13,16,12,1,10,53,8,8,10,4,132.5,1.59,102
2025-11-13 14:00:00,2025-11-13,14:00,14,18,15,1,9,58,13,7,11,4,145.0,1.74,72
2025-11-13 15:00:00,2025-11-13,15:00,15,22,24,5,0,60,15,10,15,5,150.0,1.8,0
2025-11-13 16:00:00,2025-11-13,16:00,16,16,16,5,0,57,12,9,14,5,142.5,1.71,0
2025-11-13 17:00:00,2025-11-13,17:00,17,12,15,0,0,54,9,9,15,5,135.0,1.62,0
2025-11-13 18:00:00,2025-11-13,18:00,18,13,13,1,4,50,5,10,15,5,125.0,1.5,43
2025-11-13 19:00:00,2025-11-13,19:00,19,18,16,5,6,55,10,9,15,5,137.5,1.65,52
2025-11-13 20:00:00,2025-11-13,20:00,20,19,17,2,8,52,7,9,13,5,130.0,1.56,76
2025-11-13 21:00:00,2025-11-13,21:00,21,21,23,2,0,54,9,10,13,5,135.0,1.62,0
2025-11-13 22:00:00,2025-11-13,22:00,22,7,10,2,0,56,11,10,15,5,140.0,1.68,0
2025-11-13 23:00:00,2025-11-13,23:00,23,9,6,0,7,37,7,4,4,2,92.5,1.11,56
2025-11-14 00:00:00,2025-11-14,00:00,0,12,4,1,16,36,6,3,4,2,90.0,1.08,152
2025-11-14 01:00:00,2025-11-14,01:00,1,8,6,2,8,42,12,3,5,2,105.0,1.26,78
2025-11-14 02:00:00,2025-11-14,02:00,2,4,4,1,4,16,4,3,4,2,40.0,0.48,44
2025-11-14 03:00:00,2025-11-14,03:00,3,2,4,0,0,17,5,3,5,2,42.5,0.51,0
2025-11-14 04:00:00,2025-11-14,04:00,4,3,7,0,0,16,4,4,6,2,40.0,0.48,0
2025-11-14 05:00:00,2025-11-14,05:00,5,3,1,1,9,16,4,4,6,2,40.0,0.48,79
2025-11-14 06:00:00,2025-11-14,06:00,6,5,6,1,2,12,0,3,4,2,30.0,0.36,18
2025-11-14 07:00:00,2025-11-14,07:00,7,9,12,3,0,37,7,8,12,4,92.5,1.11,0
2025-11-14 08:00:00,2025-11-14,08:00,8,7,7,1,5,52,7,7,12,4,130.0,1.56,51
2025-11-14 09:00:00,2025-11-14,09:00,9,15,14,2,2,57,12,7,10,4,142.5,1.71,22
2025-11-14 10:00:00,2025-11-14,10:00,10,7,11,0,0,51,6,8,11,4,127.5,1.53,0
2025-11-14 11:00:00,2025-11-14,11:00,11,18,16,0,5,60,15,7,11,4,150.0,1.8,56
2025-11-14 12:00:00,2025-11-14,12:00,12,16,11,1,15,57,12,7,12,4,142.5,1.71,177
2025-11-14 13:00:00,2025-11-14,13:00,13,21,19,7,4,59,14,8,12,4,147.5,1.77,42
2025-11-14 14:00:00,2025-11-14,14:00,14,15,19,3,0,59,14,8,10,4,147.5,1.77,0
2025-11-14 15:00:00,2025-11-14,15:00,15,12,12,4,4,54,9,10,13,5,135.0,1.62,41
2025-11-14 16:00:00,2025-11-14,16:00,16,16,15,3,5,54,9,9,15,5,135.0,1.62,58
2025-11-14 17:00:00,2025-11-14,17:00,17,15,15,0,0,52,7,9,13,5,130.0,1.56,0
2025-11-14 18:00:00,2025-11-14,18:00,18,15,13,4,8,60,15,10,15,5,150.0,1.8,92
2025-11-14 19:00:00,2025-11-14,19:00,19,7,7,2,0,55,10,10,13,5,137.5,1.65,0
2025-11-14 20:00:00,2025-11-14,20:00,20,12,11,0,4,56,11,10,13,5,140.0,1.68,41
2025-11-14 21:00:00,2025-11-14,21:00,21,21,22,6,1,58,13,10,15,5,145.0,1.74,9
2025-11-14 22:00:00,2025-11-14,22:00,22,13,12,1,5,58,13,9,13,5,145.0,1.74,57
2025-11-14 23:00:00,2025-11-14,23:00,23,11,6,1,13,44,14,3,6,2,110.0,1.32,134
2025-11-15 00:00:00,2025-11-15,00:00,0,11,7,3,12,35,5,4,4,2,87.5,1.05,116
2025-11-15 01:00:00,2025-11-15,01:00,1,13,9,0,8,40,10,4,6,2,100.0,1.2,88
2025-11-15 02:00:00,2025-11-15,02:00,2,4,6,0,0,13,1,3,6,2,32.5,0.39,0
2025-11-15 03:00:00,2025-11-15,03:00,3,2,5,0,0,16,4,4,5,2,40.0,0.48,0
2025-11-15 04:00:00,2025-11-15,04:00,4,4,7,1,0,12,0,4,4,2,30.0,0.36,0
2025-11-15 05:00:00,2025-11-15,05:00,5,5,6,1,2,13,1,4,6,2,32.5,0.39,20
2025-11-15 06:00:00,2025-11-15,06:00,6,6,4,2,5,16,4,4,5,2,40.0,0.48,57
2025-11-15 07:00:00,2025-11-15,07:00,7,8,11,1,0,38,8,7,11,4,95.0,1.14,0
2025-11-15 08:00:00,2025-11-15,08:00,8,18,16,6,7,50,5,8,12,4,125.0,1.5,59
2025-11-15 09:00:00,2025-11-15,09:00,9,12,10,0,5,54,9,7,12,4,135.0,1.62,45
2025-11-15 10:00:00,2025-11-15,10:00,10,22,11,3,24,57,12,7,12,4,142.5,1.71,279
2025-11-15 11:00:00,2025-11-15,11:00,11,18,16,2,4,55,10,8,12,4,137.5,1.65,32
2025-11-15 12:00:00,2025-11-15,12:00,12,7,6,0,4,59,14,7,11,4,147.5,1.77,32
2025-11-15 13:00:00,2025-11-15,13:00,13,10,8,0,7,53,8,8,10,4,132.5,1.59,59
2025-11-15 14:00:00,2025-11-15,14:00,14,7,11,2,0,52,7,8,11,4,130.0,1.56,0
2025-11-15 15:00:00,2025-11-15,15:00,15,9,10,3,1,52,7,10,13,5,130.0,1.56,10
2025-11-15 16:00:00,2025-11-15,16:00,16,16,20,0,0,50,5,10,13,5,125.0,1.5,0
2025-11-15 17:00:00,2025-11-15,17:00,17,18,15,4,11,57,12,9,15,5,142.5,1.71,95
2025-11-15 18:00:00,2025-11-15,18:00,18,9,10,2,1,57,12,10,13,5,142.5,1.71,11
2025-11-15 19:00:00,2025-11-15,19:00,19,10,8,0,7,54,9,10,14,5,135.0,1.62,60
2025-11-15 20:00:00,2025-11-15,20:00,20,10,11,3,3,51,6,10,15,5,127.5,1.53,33
2025-11-15 21:00:00,2025-11-15,21:00,21,15,19,0,0,51,6,9,14,5,127.5,1.53,0
2025-11-15 22:00:00,2025-11-15,22:00,22,19,20,5,2,59,14,10,14,5,147.5,1.77,21
2025-11-15 23:00:00,2025-11-15,23:00,23,9,6,1,6,44,14,3,5,2,110.0,1.32,50
2025-11-16 00:00:00,2025-11-16,00:00,0,15,7,0,20,44,14,4,5,2,110.0,1.32,175
2025-11-16 01:00:00,2025-11-16,01:00,1,8,8,0,0,43,13,4,6,2,107.5,1.29,0
2025-11-16 02:00:00,2025-11-16,02:00,2,3,6,1,0,16,4,4,5,2,40.0,0.48,0
2025-11-16 03:00:00,2025-11-16,03:00,3,5,8,1,0,12,0,4,4,2,30.0,0.36,0
2025-11-16 04:00:00,2025-11-16,04:00,4,2,4,0,0,13,1,3,6,2,32.5,0.39,0
2025-11-16 05:00:00,2025-11-16,05:00,5,5,4,1,5,13,1,4,6,2,32.5,0.39,49
2025-11-16 06:00:00,2025-11-16,06:00,6,5,7,0,0,13,1,4,6,2,32.5,0.39,0
2025-11-16 07:00:00,2025-11-16,07:00,7,15,15,3,1,40,10,8,12,4,100.0,1.2,9
2025-11-16 08:00:00,2025-11-16,08:00,8,9,12,1,0,59,14,7,12,4,147.5,1.77,0
2025-11-16 09:00:00,2025-11-16,09:00,9,21,15,5,12,56,11,7,11,4,140.0,1.68,143
2025-11-16 10:00:00,2025-11-16,10:00,10,19,18,2,6,58,13,8,12,4,145.0,1.74,69
2025-11-16 11:00:00,2025-11-16,11:00,11,9,12,3,0,58,13,7,11,4,145.0,1.74,0
2025-11-16 12:00:00,2025-11-16,12:00,12,10,14,0,0,51,6,7,10,4,127.5,1.53,0
2025-11-16 13:00:00,2025-11-16,13:00,13,7,9,2,1,54,9,8,10,4,135.0,1.62,9
2025-11-16 14:00:00,2025-11-16,14:00,14,7,7,2,4,51,6,7,11,4,127.5,1.53,33
2025-11-16 15:00:00,2025-11-16,15:00,15,16,14,3,6,57,12,9,15,5,142.5,1.71,57
2025-11-16 16:00:00,2025-11-16,16:00,16,15,17,0,1,59,14,10,15,5,147.5,1.77,10
2025-11-16 17:00:00,2025-11-16,17:00,17,10,12,2,0,54,9,9,15,5,135.0,1.62,0
2025-11-16 18:00:00,2025-11-16,18:00,18,18,16,1,9,53,8,10,13,5,132.5,1.59,76
2025-11-16 19:00:00,2025-11-16,19:00,19,22,22,6,3,50,5,9,15,5,125.0,1.5,25
2025-11-16 20:00:00,2025-11-16,20:00,20,21,18,3,10,51,6,9,15,5,127.5,1.53,109
2025-11-16 21:00:00,2025-11-16,21:00,21,22,19,3,10,60,15,10,15,5,150.0,1.8,104
2025-11-16 22:00:00,2025-11-16,22:00,22,16,15,2,2,54,9,9,13,5,135.0,1.62,16
2025-11-16 23:00:00,2025-11-16,23:00,23,10,8,0,8,45,15,4,4,2,112.5,1.35,76
2025-11-17 00:00:00,2025-11-17,00:00,0,6,8,2,0,36,6,4,6,2,90.0,1.08,0
2025-11-17 01:00:00,2025-11-17,01:00,1,8,8,1,4,38,8,4,5,2,95.0,1.14,33
2025-11-17 02:00:00,2025-11-17,02:00,2,4,6,1,1,12,0,3,5,2,30.0,0.36,11
2025-11-17 03:00:00,2025-11-17,03:00,3,2,6,0,0,17,5,4,5,2,42.5,0.51,0
2025-11-17 04:00:00,2025-11-17,04:00,4,4,4,0,0,12,0,3,5,2,30.0,0.36,0
2025-11-17 05:00:00,2025-11-17,05:00,5,2,5,0,0,15,3,4,6,2,37.5,0.45,0
2025-11-17 06:00:00,2025-11-17,06:00,6,2,0,0,4,15,3,4,6,2,37.5,0.45,33
2025-11-17 07:00:00,2025-11-17,07:00,7,14,15,1,0,39,9,8,11,4,97.5,1.17,0
2025-11-17 08:00:00,2025-11-17,08:00,8,16,12,2,8,54,9,7,12,4,135.0,1.62,93
2025-11-17 09:00:00,2025-11-17,09:00,9,21,13,4,20,50,5,8,10,4,125.0,1.5,166
2025-11-17 10:00:00,2025-11-17,10:00,10,13,14,0,3,50,5,8,12,4,125.0,1.5,26
2025-11-17 11:00:00,2025-11-17,11:00,11,22,18,4,9,55,10,8,12,4,137.5,1.65,91
2025-11-17 12:00:00,2025-11-17,12:00,12,16,15,1,2,58,13,8,12,4,145.0,1.74,17
2025-11-17 13:00:00,2025-11-17,13:00,13,18,13,6,11,50,5,8,12,4,125.0,1.5,129
2025-11-17 14:00:00,2025-11-17,14:00,14,15,18,1,0,50,5,8,10,4,125.0,1.5,0
2025-11-17 15:00:00,2025-11-17,15:00,15,15,15,0,2,51,6,9,14,5,127.5,1.53,23
2025-11-17 16:00:00,2025-11-17,16:00,16,15,13,1,9,52,7,9,15,5,130.0,1.56,92
2025-11-17 17:00:00,2025-11-17,17:00,17,13,12,1,2,60,15,10,15,5,150.0,1.8,22
2025-11-17 18:00:00,2025-11-17,18:00,18,16,16,5,5,50,5,10,15,5,125.0,1.5,41
2025-11-17 19:00:00,2025-11-17,19:00,19,18,17,3,7,60,15,10,13,5,150.0,1.8,80
2025-11-17 20:00:00,2025-11-17,20:00,20,10,12,2,0,53,8,9,15,5,132.5,1.59,0
2025-11-17 21:00:00,2025-11-17,21:00,21,12,13,0,3,57,12,9,15,5,142.5,1.71,34
2025-11-17 22:00:00,2025-11-17,22:00,22,18,17,4,5,50,5,10,15,5,125.0,1.5,44
2025-11-17 23:00:00,2025-11-17,23:00,23,7,4,0,6,42,12,3,4,2,105.0,1.26,53
2025-11-18 00:00:00,2025-11-18,00:00,0,15,6,1,20,42,12,4,4,2,105.0,1.26,191
2025-11-18 01:00:00,2025-11-18,01:00,1,14,7,4,17,40,10,4,4,2,100.0,1.2,156
2025-11-18 02:00:00,2025-11-18,02:00,2,5,6,1,2,14,2,3,4,2,35.0,0.42,18
2025-11-18 03:00:00,2025-11-18,03:00,3,4,7,1,0,13,1,4,5,2,32.5,0.39,0
2025-11-18 04:00:00,2025-11-18,04:00,4,2,3,0,3,17,5,4,6,2,42.5,0.51,24
2025-11-18 05:00:00,2025-11-18,05:00,5,4,2,1,7,15,3,3,6,2,37.5,0.45,67
2025-11-18 06:00:00,2025-11-18,06:00,6,4,4,0,3,16,4,3,6,2,40.0,0.48,35
2025-11-18 07:00:00,2025-11-18,07:00,7,12,11,1,2,40,10,7,12,4,100.0,1.2,22
2025-11-18 08:00:00,2025-11-18,08:00,8,7,11,0,0,59,14,8,10,4,147.5,1.77,0
2025-11-18 09:00:00,2025-11-18,09:00,9,15,12,0,6,53,8,8,11,4,132.5,1.59,64
2025-11-18 10:00:00,2025-11-18,10:00,10,10,8,2,8,50,5,8,11,4,125.0,1.5,68
2025-11-18 11:00:00,2025-11-18,11:00,11,19,16,5,7,57,12,8,11,4,142.5,1.71,80
2025-11-18 12:00:00,2025-11-18,12:00,12,9,12,2,0,59,14,7,12,4,147.5,1.77,0
2025-11-18 13:00:00,2025-11-18,13:00,13,21,14,3,19,57,12,7,12,4,142.5,1.71,167
2025-11-18 14:00:00,2025-11-18,14:00,14,22,14,1,21,58,13,8,12,4,145.0,1.74,198
2025-11-18 15:00:00,2025-11-18,15:00,15,9,8,1,4,50,5,9,14,5,125.0,1.5,44
2025-11-18 16:00:00,2025-11-18,16:00,16,9,7,0,8,51,6,9,15,5,127.5,1.53,79
2025-11-18 17:00:00,2025-11-18,17:00,17,15,16,3,2,52,7,10,13,5,130.0,1.56,18
2025-11-18 18:00:00,2025-11-18,18:00,18,18,17,6,7,56,11,10,13,5,140.0,1.68,81
2025-11-18 19:00:00,2025-11-18,19:00,19,9,12,0,0,60,15,10,15,5,150.0,1.8,0
2025-11-18 20:00:00,2025-11-18,20:00,20,22,23,5,3,59,14,10,15,5,147.5,1.77,24
2025-11-18 21:00:00,2025-11-18,21:00,21,21,19,4,8,58,13,9,13,5,145.0,1.74,83
2025-11-18 22:00:00,2025-11-18,22:00,22,15,17,0,1,50,5,10,15,5,125.0,1.5,8
2025-11-18 23:00:00,2025-11-18,23:00,23,12,9,4,10,40,10,4,6,2,100.0,1.2,84
2025-11-19 00:00:00,2025-11-19,00:00,0,10,6,1,13,45,15,3,4,2,112.5,1.35,133
2025-11-19 01:00:00,2025-11-19,01:00,1,10,7,1,10,45,15,4,4,2,112.5,1.35,96
2025-11-19 02:00:00,2025-11-19,02:00,2,2,7,0,0,16,4,4,6,2,40.0,0.48,0
2025-11-19 03:00:00,2025-11-19,03:00,3,2,3,0,0,14,2,3,6,2,35.0,0.42,0
2025-11-19 04:00:00,2025-11-19,04:00,4,2,1,0,4,17,5,3,4,2,42.5,0.51,42
2025-11-19 05:00:00,2025-11-19,05:00,5,4,6,0,0,13,1,4,6,2,32.5,0.39,0
2025-11-19 06:00:00,2025-11-19,06:00,6,5,4,0,2,16,4,3,6,2,40.0,0.48,18
2025-11-19 07:00:00,2025-11-19,07:00,7,8,6,0,4,35,5,8,10,4,87.5,1.05,42
2025-11-19 08:00:00,2025-11-19,08:00,8,18,11,4,19,60,15,7,10,4,150.0,1.8,167
2025-11-19 09:00:00,2025-11-19,09:00,9,9,9,3,0,52,7,7,12,4,130.0,1.56,0
2025-11-19 10:00:00,2025-11-19,10:00,10,12,11,1,2,60,15,7,11,4,150.0,1.8,17
2025-11-19 11:00:00,2025-11-19,11:00,11,9,12,0,0,59,14,8,12,4,147.5,1.77,0
2025-11-19 12:00:00,2025-11-19,12:00,12,15,14,2,3,58,13,8,10,4,145.0,1.74,24
2025-11-19 13:00:00,2025-11-19,13:00,13,7,8,0,0,51,6,8,10,4,127.5,1.53,0
2025-11-19 14:00:00,2025-11-19,14:00,14,16,13,1,6,54,9,7,12,4,135.0,1.62,54
2025-11-19 15:00:00,2025-11-19,15:00,15,10,10,1,1,55,10,9,15,5,137.5,1.65,11
2025-11-19 16:00:00,2025-11-19,16:00,16,15,19,2,0,56,11,9,13,5,140.0,1.68,0
2025-11-19 17:00:00,2025-11-19,17:00,17,12,12,4,1,52,7,10,14,5,130.0,1.56,9
2025-11-19 18:00:00,2025-11-19,18:00,18,13,14,0,3,57,12,9,14,5,142.5,1.71,31
2025-11-19 19:00:00,2025-11-19,19:00,19,21,19,4,9,58,13,10,15,5,145.0,1.74,95
2025-11-19 20:00:00,2025-11-19,20:00,20,22,22,3,0,50,5,10,14,5,125.0,1.5,0
2025-11-19 21:00:00,2025-11-19,21:00,21,12,10,3,4,59,14,10,14,5,147.5,1.77,36
2025-11-19 22:00:00,2025-11-19,22:00,22,16,21,2,0,59,14,10,15,5,147.5,1.77,0
2025-11-19 23:00:00,2025-11-19,23:00,23,14,7,2,18,36,6,4,6,2,90.0,1.08,215
2025-11-20 00:00:00,2025-11-20,00:00,0,6,7,0,0,45,15,3,6,2,112.5,1.35,0
2025-11-20 01:00:00,2025-11-20,01:00,1,6,7,2,2,43,13,3,5,2,107.5,1.29,23
2025-11-20 02:00:00,2025-11-20,02:00,2,4,6,0,0,14,2,4,5,2,35.0,0.42,0
2025-11-20 03:00:00,2025-11-20,03:00,3,4,7,0,0,12,0,4,6,2,30.0,0.36,0
2025-11-20 04:00:00,2025-11-20,04:00,4,2,6,0,0,15,3,4,5,2,37.5,0.45,0
2025-11-20 05:00:00,2025-11-20,05:00,5,6,4,1,8,16,4,4,6,2,40.0,0.48,82
2025-11-20 06:00:00,2025-11-20,06:00,6,2,2,0,3,13,1,4,6,2,32.5,0.39,34
2025-11-20 07:00:00,2025-11-20,07:00,7,11,10,0,3,43,13,8,12,4,107.5,1.29,31
2025-11-20 08:00:00,2025-11-20,08:00,8,10,8,3,6,50,5,8,11,4,125.0,1.5,56
2025-11-20 09:00:00,2025-11-20,09:00,9,16,13,2,10,55,10,7,12,4,137.5,1.65,107
2025-11-20 10:00:00,2025-11-20,10:00,10,13,16,1,0,55,10,8,12,4,137.5,1.65,0
2025-11-20 11:00:00,2025-11-20,11:00,11,9,13,2,0,56,11,7,10,4,140.0,1.68,0
2025-11-20 12:00:00,2025-11-20,12:00,12,9,12,2,0,53,8,7,12,4,132.5,1.59,0
2025-11-20 13:00:00,2025-11-20,13:00,13,19,17,4,5,58,13,8,11,4,145.0,1.74,56
2025-11-20 14:00:00,2025-11-20,14:00,14,18,14,4,11,60,15,8,12,4,150.0,1.8,96
2025-11-20 15:00:00,2025-11-20,15:00,15,21,21,4,2,52,7,9,15,5,130.0,1.56,19
2025-11-20 16:00:00,2025-11-20,16:00,16,15,18,2,0,55,10,10,15,5,137.5,1.65,0
2025-11-20 17:00:00,2025-11-20,17:00,17,18,15,1,8,54,9,10,14,5,135.0,1.62,72
2025-11-20 18:00:00,2025-11-20,18:00,18,10,12,1,0,55,10,10,14,5,137.5,1.65,0
2025-11-20 19:00:00,2025-11-20,19:00,19,21,18,3,7,54,9,10,15,5,135.0,1.62,71
2025-11-20 20:00:00,2025-11-20,20:00,20,9,12,0,0,58,13,10,15,5,145.0,1.74,0
2025-11-20 21:00:00,2025-11-20,21:00,21,7,8,1,1,55,10,10,15,5,137.5,1.65,8
2025-11-20 22:00:00,2025-11-20,22:00,22,16,18,2,0,52,7,10,14,5,130.0,1.56,0
2025-11-20 23:00:00,2025-11-20,23:00,23,14,6,1,21,36,6,3,6,2,90.0,1.08,248
2025-11-21 00:00:00,2025-11-21,00:00,0,11,7,2,11,40,10,4,5,2,100.0,1.2,90
2025-11-21 01:00:00,2025-11-21,01:00,1,6,7,2,0,44,14,3,5,2,110.0,1.32,0
2025-11-21 02:00:00,2025-11-21,02:00,2,2,7,0,0,16,4,4,6,2,40.0,0.48,0
2025-11-21 03:00:00,2025-11-21,03:00,3,2,6,0,0,17,5,4,5,2,42.5,0.51,0
2025-11-21 04:00:00,2025-11-21,04:00,4,3,1,1,4,13,1,4,6,2,32.5,0.39,34
2025-11-21 05:00:00,2025-11-21,05:00,5,2,1,0,6,15,3,4,5,2,37.5,0.45,67
2025-11-21 06:00:00,2025-11-21,06:00,6,2,0,0,8,15,3,3,4,2,37.5,0.45,91
2025-11-21 07:00:00,2025-11-21,07:00,7,5,4,0,3,37,7,7,11,4,92.5,1.11,26
2025-11-21 08:00:00,2025-11-21,08:00,8,22,10,0,24,57,12,7,11,4,142.5,1.71,250
2025-11-21 09:00:00,2025-11-21,09:00,9,16,13,3,9,60,15,8,12,4,150.0,1.8,89
2025-11-21 10:00:00,2025-11-21,10:00,10,15,11,4,8,54,9,7,11,4,135.0,1.62,91
2025-11-21 11:00:00,2025-11-21,11:00,11,18,18,0,3,51,6,8,11,4,127.5,1.53,27
2025-11-21 12:00:00,2025-11-21,12:00,12,18,14,3,13,58,13,8,12,4,145.0,1.74,137
2025-11-21 13:00:00,2025-11-21,13:00,13,12,10,3,5,51,6,7,12,4,127.5,1.53,52
2025-11-21 14:00:00,2025-11-21,14:00,14,10,13,2,0,57,12,8,10,4,142.5,1.71,0
2025-11-21 15:00:00,2025-11-21,15:00,15,22,20,1,6,57,12,10,15,5,142.5,1.71,48
2025-11-21 16:00:00,2025-11-21,16:00,16,16,18,1,0,60,15,10,15,5,150.0,1.8,0
2025-11-21 17:00:00,2025-11-21,17:00,17,16,20,2,0,54,9,10,13,5,135.0,1.62,0
2025-11-21 18:00:00,2025-11-21,18:00,18,19,19,0,2,51,6,10,15,5,127.5,1.53,22
2025-11-21 19:00:00,2025-11-21,19:00,19,9,10,3,1,50,5,10,14,5,125.0,1.5,8
